-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/02/2022 through 04/01/2022 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                    MERRA-2 Earth Skin Temperature (C) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
ALLSKY_SFC_UVA        CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB        CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,WS50M,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB
50.25,13.25,2022,3,25,6.64,-0.71,2.97,4.96,3.47,72.06,4.6,4.6,235.8,-999.0,-999.0
50.25,13.75,2022,3,25,7.08,-0.34,3.37,5.33,3.44,78.66,4.6,4.6,235.8,-999.0,-999.0
50.25,14.25,2022,3,25,7.61,-0.16,3.73,5.91,3.29,102.03,4.54,4.54,237.79,-999.0,-999.0
50.25,14.75,2022,3,25,7.54,-0.28,3.63,5.81,3.12,95.37,4.54,4.54,237.79,-999.0,-999.0
50.25,15.25,2022,3,25,7.31,-0.7,3.3,5.44,2.92,103.39,4.54,4.54,237.79,-999.0,-999.0
50.75,5.75,2022,3,25,8.01,3.32,5.67,7.31,5.87,45.84,4.7,4.77,247.77,-999.0,-999.0
50.75,6.25,2022,3,25,8.1,2.29,5.19,6.96,5.62,44.59,4.72,4.75,242.36,-999.0,-999.0
50.75,6.75,2022,3,25,8.19,2.15,5.17,7.05,5.43,52.44,4.72,4.75,242.36,-999.0,-999.0
50.75,7.25,2022,3,25,7.93,2.18,5.05,6.98,5.63,62.68,4.72,4.75,242.36,-999.0,-999.0
50.75,7.75,2022,3,25,7.41,2.03,4.72,6.65,5.89,69.05,4.72,4.75,242.36,-999.0,-999.0
50.75,8.25,2022,3,25,6.89,1.68,4.29,6.26,6.04,70.62,4.68,4.68,241.8,-999.0,-999.0
50.75,8.75,2022,3,25,6.81,1.43,4.12,6.23,6.13,71.72,4.68,4.68,241.8,-999.0,-999.0
50.75,9.25,2022,3,25,6.71,1.24,3.98,6.05,5.96,72.34,4.68,4.68,241.8,-999.0,-999.0
50.75,9.75,2022,3,25,6.52,0.97,3.74,5.7,5.54,71.49,4.68,4.68,241.8,-999.0,-999.0
50.75,10.25,2022,3,25,6.42,0.64,3.53,5.4,5.05,68.01,4.66,4.66,237.61,-999.0,-999.0
50.75,10.75,2022,3,25,6.48,0.36,3.42,5.18,4.55,61.68,4.66,4.66,237.61,-999.0,-999.0
50.75,11.25,2022,3,25,6.7,0.22,3.46,4.93,4.03,53.12,4.66,4.66,237.61,-999.0,-999.0
50.75,11.75,2022,3,25,6.87,0.07,3.47,4.73,3.51,89.6,4.66,4.66,237.61,-999.0,-999.0
50.75,12.25,2022,3,25,6.96,-0.07,3.45,4.54,3.05,95.51,4.6,4.6,235.8,-999.0,-999.0
50.75,12.75,2022,3,25,7.03,-0.13,3.45,4.49,2.8,105.11,4.6,4.6,235.8,-999.0,-999.0
50.75,13.25,2022,3,25,7.13,-0.09,3.52,4.65,2.84,127.82,4.6,4.6,235.8,-999.0,-999.0
50.75,13.75,2022,3,25,7.31,0.1,3.7,5.09,3.16,148.25,4.6,4.6,235.8,-999.0,-999.0
50.75,14.25,2022,3,25,7.59,0.19,3.89,5.61,3.29,187.68,4.54,4.54,237.79,-999.0,-999.0
50.75,14.75,2022,3,25,7.39,0.03,3.71,5.49,3.22,193.65,4.54,4.54,237.79,-999.0,-999.0
50.75,15.25,2022,3,25,7.06,-0.39,3.34,5.05,3.1,201.66,4.54,4.54,237.79,-999.0,-999.0
51.25,5.75,2022,3,25,8.81,4.18,6.49,8.7,5.85,43.16,4.56,4.6,254.9,-999.0,-999.0
51.25,6.25,2022,3,25,9.16,3.74,6.45,8.65,5.66,44.69,4.48,4.58,252.97,-999.0,-999.0
51.25,6.75,2022,3,25,8.98,3.35,6.16,8.15,5.6,55.59,4.48,4.58,252.97,-999.0,-999.0
51.25,7.25,2022,3,25,8.47,2.96,5.71,7.53,5.67,65.59,4.48,4.58,252.97,-999.0,-999.0
51.25,7.75,2022,3,25,7.78,2.47,5.12,6.89,5.7,72.68,4.48,4.58,252.97,-999.0,-999.0
51.25,8.25,2022,3,25,7.13,1.93,4.53,6.36,5.58,76.1,4.54,4.54,245.65,-999.0,-999.0
51.25,8.75,2022,3,25,6.84,1.53,4.18,6.07,5.3,76.38,4.54,4.54,245.65,-999.0,-999.0
51.25,9.25,2022,3,25,7.06,1.34,4.2,6.1,4.89,74.78,4.54,4.54,245.65,-999.0,-999.0
51.25,9.75,2022,3,25,7.17,1.15,4.16,5.86,4.43,71.02,4.54,4.54,245.65,-999.0,-999.0
51.25,10.25,2022,3,25,7.23,0.89,4.06,5.48,3.93,63.28,4.49,4.49,245.57,-999.0,-999.0
51.25,10.75,2022,3,25,7.37,0.63,4.0,5.24,3.47,64.07,4.49,4.49,245.57,-999.0,-999.0
51.25,11.25,2022,3,25,7.81,0.6,4.21,5.54,3.19,100.22,4.49,4.49,245.57,-999.0,-999.0
51.25,11.75,2022,3,25,8.04,0.9,4.47,5.64,2.92,139.29,4.49,4.49,245.57,-999.0,-999.0
51.25,12.25,2022,3,25,8.2,1.02,4.61,5.75,2.7,151.8,4.37,4.37,247.31,-999.0,-999.0
51.25,12.75,2022,3,25,8.17,1.09,4.63,5.76,2.62,159.2,4.37,4.37,247.31,-999.0,-999.0
51.25,13.25,2022,3,25,7.99,1.19,4.59,5.67,2.74,177.68,4.37,4.37,247.31,-999.0,-999.0
51.25,13.75,2022,3,25,7.83,1.37,4.6,5.7,3.07,218.12,4.37,4.37,247.31,-999.0,-999.0
51.25,14.25,2022,3,25,7.75,1.28,4.51,5.78,3.3,273.58,4.39,4.4,246.52,-999.0,-999.0
51.25,14.75,2022,3,25,7.73,0.92,4.33,5.96,3.43,295.12,4.39,4.4,246.52,-999.0,-999.0
51.25,15.25,2022,3,25,7.69,0.51,4.1,6.03,3.54,298.32,4.39,4.4,246.52,-999.0,-999.0
51.75,5.75,2022,3,25,8.72,4.51,6.61,8.86,5.72,40.94,4.56,4.6,254.9,-999.0,-999.0
51.75,6.25,2022,3,25,9.03,4.56,6.8,9.13,5.58,40.47,4.48,4.58,252.97,-999.0,-999.0
51.75,6.75,2022,3,25,8.76,4.12,6.45,8.46,5.45,47.09,4.48,4.58,252.97,-999.0,-999.0
51.75,7.25,2022,3,25,8.66,3.63,6.14,7.97,5.19,56.02,4.48,4.58,252.97,-999.0,-999.0
51.75,7.75,2022,3,25,8.51,3.06,5.79,7.57,4.92,66.45,4.48,4.58,252.97,-999.0,-999.0
51.75,8.25,2022,3,25,8.25,2.52,5.38,7.23,4.71,75.97,4.54,4.54,245.65,-999.0,-999.0
51.75,8.75,2022,3,25,7.9,2.15,5.02,6.88,4.56,80.62,4.54,4.54,245.65,-999.0,-999.0
51.75,9.25,2022,3,25,7.84,1.8,4.82,6.56,4.02,75.97,4.54,4.54,245.65,-999.0,-999.0
51.75,9.75,2022,3,25,8.07,1.51,4.79,6.41,3.49,75.53,4.54,4.54,245.65,-999.0,-999.0
51.75,10.25,2022,3,25,8.27,1.27,4.77,6.16,3.03,82.19,4.49,4.49,245.57,-999.0,-999.0
51.75,10.75,2022,3,25,8.38,1.13,4.75,5.94,2.77,107.51,4.49,4.49,245.57,-999.0,-999.0
51.75,11.25,2022,3,25,8.64,1.19,4.92,6.28,2.89,171.66,4.49,4.49,245.57,-999.0,-999.0
51.75,11.75,2022,3,25,8.65,1.5,5.07,6.44,2.96,176.66,4.49,4.49,245.57,-999.0,-999.0
51.75,12.25,2022,3,25,8.57,1.72,5.15,6.46,2.88,199.24,4.37,4.37,247.31,-999.0,-999.0
51.75,12.75,2022,3,25,8.41,1.92,5.17,6.44,2.88,223.28,4.37,4.37,247.31,-999.0,-999.0
51.75,13.25,2022,3,25,8.21,2.12,5.17,6.44,3.05,245.66,4.37,4.37,247.31,-999.0,-999.0
51.75,13.75,2022,3,25,8.11,2.3,5.2,6.47,3.33,276.28,4.37,4.37,247.31,-999.0,-999.0
51.75,14.25,2022,3,25,8.15,2.17,5.16,6.55,3.53,287.33,4.39,4.4,246.52,-999.0,-999.0
51.75,14.75,2022,3,25,8.35,1.76,5.06,6.8,3.64,296.11,4.39,4.4,246.52,-999.0,-999.0
51.75,15.25,2022,3,25,8.51,1.33,4.91,7.01,3.74,297.76,4.39,4.4,246.52,-999.0,-999.0
52.25,5.75,2022,3,25,8.3,4.85,6.58,8.49,5.56,37.81,4.36,4.45,255.75,-999.0,-999.0
52.25,6.25,2022,3,25,8.59,4.84,6.72,8.89,5.24,35.28,4.38,4.43,260.56,-999.0,-999.0
52.25,6.75,2022,3,25,8.48,4.61,6.55,8.64,4.95,36.06,4.38,4.43,260.56,-999.0,-999.0
52.25,7.25,2022,3,25,8.54,4.28,6.41,8.43,4.55,37.83,4.38,4.43,260.56,-999.0,-999.0
52.25,7.75,2022,3,25,8.74,3.85,6.29,8.14,4.1,42.34,4.38,4.43,260.56,-999.0,-999.0
52.25,8.25,2022,3,25,8.91,3.33,6.12,7.83,3.76,56.14,4.31,4.35,256.63,-999.0,-999.0
52.25,8.75,2022,3,25,8.8,2.73,5.77,7.7,3.77,90.59,4.31,4.35,256.63,-999.0,-999.0
52.25,9.25,2022,3,25,8.72,2.35,5.54,7.46,3.62,128.32,4.31,4.35,256.63,-999.0,-999.0
52.25,9.75,2022,3,25,8.89,2.06,5.48,7.44,3.4,172.53,4.31,4.35,256.63,-999.0,-999.0
52.25,10.25,2022,3,25,9.08,1.88,5.48,7.39,3.15,205.67,4.23,4.3,257.86,-999.0,-999.0
52.25,10.75,2022,3,25,9.17,1.86,5.52,7.24,2.96,226.15,4.23,4.3,257.86,-999.0,-999.0
52.25,11.25,2022,3,25,9.17,2.1,5.64,7.1,2.94,248.38,4.23,4.3,257.86,-999.0,-999.0
52.25,11.75,2022,3,25,8.99,2.27,5.63,6.99,3.03,246.65,4.23,4.3,257.86,-999.0,-999.0
52.25,12.25,2022,3,25,8.73,2.41,5.57,6.83,3.06,266.06,4.16,4.18,258.65,-999.0,-999.0
52.25,12.75,2022,3,25,8.4,2.57,5.48,6.69,3.19,282.17,4.16,4.18,258.65,-999.0,-999.0
52.25,13.25,2022,3,25,8.06,2.74,5.4,6.63,3.45,284.69,4.16,4.18,258.65,-999.0,-999.0
52.25,13.75,2022,3,25,7.84,2.85,5.34,6.61,3.79,277.47,4.16,4.18,258.65,-999.0,-999.0
52.25,14.25,2022,3,25,7.91,2.78,5.34,6.62,3.91,278.09,4.19,4.21,255.88,-999.0,-999.0
52.25,14.75,2022,3,25,8.2,2.47,5.33,6.85,3.93,278.61,4.19,4.21,255.88,-999.0,-999.0
52.25,15.25,2022,3,25,8.45,2.11,5.28,7.09,3.95,277.59,4.19,4.21,255.88,-999.0,-999.0
52.75,5.75,2022,3,25,8.08,5.16,6.62,8.13,5.47,29.9,4.36,4.45,255.75,-999.0,-999.0
52.75,6.25,2022,3,25,8.05,4.87,6.46,8.25,5.17,27.88,4.38,4.43,260.56,-999.0,-999.0
52.75,6.75,2022,3,25,8.24,4.88,6.56,8.57,4.77,31.42,4.38,4.43,260.56,-999.0,-999.0
52.75,7.25,2022,3,25,8.33,4.81,6.57,8.65,4.41,42.42,4.38,4.43,260.56,-999.0,-999.0
52.75,7.75,2022,3,25,8.43,4.69,6.56,8.4,4.02,68.23,4.38,4.43,260.56,-999.0,-999.0
52.75,8.25,2022,3,25,8.55,4.46,6.51,7.99,3.68,118.07,4.31,4.35,256.63,-999.0,-999.0
52.75,8.75,2022,3,25,8.6,3.94,6.27,7.74,3.56,202.97,4.31,4.35,256.63,-999.0,-999.0
52.75,9.25,2022,3,25,8.92,3.48,6.2,7.74,3.7,247.39,4.31,4.35,256.63,-999.0,-999.0
52.75,9.75,2022,3,25,9.09,3.05,6.07,7.93,3.86,286.25,4.31,4.35,256.63,-999.0,-999.0
52.75,10.25,2022,3,25,9.19,2.77,5.98,8.06,3.92,304.38,4.23,4.3,257.86,-999.0,-999.0
52.75,10.75,2022,3,25,9.24,2.74,5.99,7.99,3.85,303.92,4.23,4.3,257.86,-999.0,-999.0
52.75,11.25,2022,3,25,9.13,2.99,6.06,7.7,3.72,304.34,4.23,4.3,257.86,-999.0,-999.0
52.75,11.75,2022,3,25,8.91,3.13,6.02,7.34,3.66,297.32,4.23,4.3,257.86,-999.0,-999.0
52.75,12.25,2022,3,25,8.65,3.12,5.89,7.05,3.68,295.09,4.16,4.18,258.65,-999.0,-999.0
52.75,12.75,2022,3,25,8.37,3.09,5.73,6.85,3.81,290.09,4.16,4.18,258.65,-999.0,-999.0
52.75,13.25,2022,3,25,8.07,3.09,5.58,6.71,4.03,281.26,4.16,4.18,258.65,-999.0,-999.0
52.75,13.75,2022,3,25,7.79,3.14,5.47,6.56,4.3,274.06,4.16,4.18,258.65,-999.0,-999.0
52.75,14.25,2022,3,25,7.7,3.18,5.44,6.43,4.4,274.16,4.19,4.21,255.88,-999.0,-999.0
52.75,14.75,2022,3,25,7.75,2.99,5.37,6.49,4.43,269.78,4.19,4.21,255.88,-999.0,-999.0
52.75,15.25,2022,3,25,7.88,2.76,5.32,6.65,4.48,266.22,4.19,4.21,255.88,-999.0,-999.0
53.25,5.75,2022,3,25,7.86,5.3,6.58,7.7,5.23,80.78,4.24,4.28,258.6,-999.0,-999.0
53.25,6.25,2022,3,25,7.69,5.08,6.39,7.65,5.21,79.16,4.26,4.3,262.12,-999.0,-999.0
53.25,6.75,2022,3,25,7.86,5.14,6.5,8.0,4.95,89.03,4.26,4.3,262.12,-999.0,-999.0
53.25,7.25,2022,3,25,7.88,5.1,6.49,8.07,4.72,106.33,4.26,4.3,262.12,-999.0,-999.0
53.25,7.75,2022,3,25,7.79,4.97,6.38,7.87,4.54,150.07,4.26,4.3,262.12,-999.0,-999.0
53.25,8.25,2022,3,25,7.69,4.8,6.25,7.52,4.38,215.57,4.23,4.27,262.14,-999.0,-999.0
53.25,8.75,2022,3,25,7.77,4.64,6.2,7.24,4.2,274.47,4.23,4.27,262.14,-999.0,-999.0
53.25,9.25,2022,3,25,8.45,4.38,6.41,7.39,4.04,293.84,4.23,4.27,262.14,-999.0,-999.0
53.25,9.75,2022,3,25,8.83,4.03,6.43,7.7,4.09,303.71,4.23,4.27,262.14,-999.0,-999.0
53.25,10.25,2022,3,25,9.02,3.75,6.38,7.93,4.25,304.88,4.19,4.24,266.24,-999.0,-999.0
53.25,10.75,2022,3,25,9.06,3.62,6.34,7.97,4.43,301.24,4.19,4.24,266.24,-999.0,-999.0
53.25,11.25,2022,3,25,8.97,3.62,6.29,7.87,4.53,299.81,4.19,4.24,266.24,-999.0,-999.0
53.25,11.75,2022,3,25,8.62,3.73,6.17,7.37,4.58,297.61,4.19,4.24,266.24,-999.0,-999.0
53.25,12.25,2022,3,25,8.36,3.64,6.0,7.05,4.7,295.64,4.18,4.19,262.99,-999.0,-999.0
53.25,12.75,2022,3,25,8.14,3.47,5.81,6.85,4.89,292.29,4.18,4.19,262.99,-999.0,-999.0
53.25,13.25,2022,3,25,7.92,3.33,5.63,6.69,5.11,288.48,4.18,4.19,262.99,-999.0,-999.0
53.25,13.75,2022,3,25,7.67,3.31,5.49,6.44,5.26,287.62,4.18,4.19,262.99,-999.0,-999.0
53.25,14.25,2022,3,25,7.48,3.45,5.47,6.26,5.21,287.7,4.09,4.16,263.73,-999.0,-999.0
53.25,14.75,2022,3,25,7.32,3.32,5.32,6.17,5.18,287.34,4.09,4.16,263.73,-999.0,-999.0
53.25,15.25,2022,3,25,7.22,3.07,5.14,6.16,5.25,286.37,4.09,4.16,263.73,-999.0,-999.0
53.75,5.75,2022,3,25,7.69,5.28,6.49,7.21,5.26,221.98,4.24,4.28,258.6,-999.0,-999.0
53.75,6.25,2022,3,25,7.53,5.33,6.43,7.11,5.46,221.38,4.26,4.3,262.12,-999.0,-999.0
53.75,6.75,2022,3,25,7.5,5.39,6.44,7.17,5.46,226.25,4.26,4.3,262.12,-999.0,-999.0
53.75,7.25,2022,3,25,7.43,5.33,6.38,7.13,5.36,226.16,4.26,4.3,262.12,-999.0,-999.0
53.75,7.75,2022,3,25,7.32,5.23,6.27,7.01,5.26,237.03,4.26,4.3,262.12,-999.0,-999.0
53.75,8.25,2022,3,25,7.21,5.12,6.16,6.86,5.15,253.98,4.23,4.27,262.14,-999.0,-999.0
53.75,8.75,2022,3,25,7.25,4.96,6.11,6.8,4.98,251.28,4.23,4.27,262.14,-999.0,-999.0
53.75,9.25,2022,3,25,7.76,4.69,6.23,7.01,4.72,270.43,4.23,4.27,262.14,-999.0,-999.0
53.75,9.75,2022,3,25,8.31,4.55,6.43,7.29,4.6,290.22,4.23,4.27,262.14,-999.0,-999.0
53.75,10.25,2022,3,25,8.59,4.42,6.51,7.4,4.73,299.71,4.19,4.24,266.24,-999.0,-999.0
53.75,10.75,2022,3,25,8.54,4.28,6.41,7.32,5.07,298.51,4.19,4.24,266.24,-999.0,-999.0
53.75,11.25,2022,3,25,8.35,4.17,6.26,7.18,5.44,296.81,4.19,4.24,266.24,-999.0,-999.0
53.75,11.75,2022,3,25,7.99,4.14,6.07,6.85,5.72,296.74,4.19,4.24,266.24,-999.0,-999.0
53.75,12.25,2022,3,25,7.77,4.0,5.88,6.74,5.9,296.44,4.18,4.19,262.99,-999.0,-999.0
53.75,12.75,2022,3,25,7.62,3.84,5.73,6.69,6.08,295.56,4.18,4.19,262.99,-999.0,-999.0
53.75,13.25,2022,3,25,7.48,3.75,5.62,6.57,6.27,294.31,4.18,4.19,262.99,-999.0,-999.0
53.75,13.75,2022,3,25,7.25,3.83,5.54,6.26,6.41,293.44,4.18,4.19,262.99,-999.0,-999.0
53.75,14.25,2022,3,25,6.94,3.93,5.44,5.89,6.4,292.86,4.09,4.16,263.73,-999.0,-999.0
53.75,14.75,2022,3,25,6.61,3.78,5.19,5.71,6.32,291.69,4.09,4.16,263.73,-999.0,-999.0
53.75,15.25,2022,3,25,6.35,3.46,4.91,5.64,6.31,290.51,4.09,4.16,263.73,-999.0,-999.0
54.25,5.75,2022,3,25,7.6,5.25,6.43,6.84,5.69,311.23,4.09,4.14,261.8,-999.0,-999.0
54.25,6.25,2022,3,25,7.45,5.34,6.39,6.73,6.0,312.78,4.04,4.11,263.72,-999.0,-999.0
54.25,6.75,2022,3,25,7.38,5.44,6.41,6.69,6.09,312.81,4.04,4.11,263.72,-999.0,-999.0
54.25,7.25,2022,3,25,7.31,5.46,6.38,6.64,6.09,307.84,4.04,4.11,263.72,-999.0,-999.0
54.25,7.75,2022,3,25,7.2,5.51,6.35,6.57,5.99,299.04,4.04,4.11,263.72,-999.0,-999.0
54.25,8.25,2022,3,25,7.07,5.54,6.3,6.52,5.82,287.38,4.13,4.21,268.3,-999.0,-999.0
54.25,8.75,2022,3,25,6.98,5.4,6.19,6.54,5.58,273.62,4.13,4.21,268.3,-999.0,-999.0
54.25,9.25,2022,3,25,7.26,4.99,6.13,6.74,5.53,276.08,4.13,4.21,268.3,-999.0,-999.0
54.25,9.75,2022,3,25,7.66,4.87,6.26,6.82,5.59,286.29,4.13,4.21,268.3,-999.0,-999.0
54.25,10.25,2022,3,25,7.83,4.79,6.31,6.64,5.82,295.55,4.16,4.19,264.88,-999.0,-999.0
54.25,10.75,2022,3,25,7.73,4.68,6.2,6.31,6.22,299.31,4.16,4.19,264.88,-999.0,-999.0
54.25,11.25,2022,3,25,7.59,4.64,6.12,6.24,6.71,297.19,4.16,4.19,264.88,-999.0,-999.0
54.25,11.75,2022,3,25,7.32,4.55,5.93,6.02,7.06,296.91,4.16,4.19,264.88,-999.0,-999.0
54.25,12.25,2022,3,25,7.14,4.43,5.79,5.99,7.24,296.41,4.12,4.17,267.34,-999.0,-999.0
54.25,12.75,2022,3,25,7.06,4.37,5.71,6.08,7.33,295.21,4.12,4.17,267.34,-999.0,-999.0
54.25,13.25,2022,3,25,6.98,4.4,5.69,6.08,7.42,293.41,4.12,4.17,267.34,-999.0,-999.0
54.25,13.75,2022,3,25,6.75,4.44,5.59,5.7,7.54,291.69,4.12,4.17,267.34,-999.0,-999.0
54.25,14.25,2022,3,25,6.36,4.37,5.37,5.24,7.7,289.34,4.02,4.08,261.73,-999.0,-999.0
54.25,14.75,2022,3,25,6.0,4.16,5.08,4.97,7.74,286.54,4.02,4.08,261.73,-999.0,-999.0
54.25,15.25,2022,3,25,5.7,3.9,4.8,4.83,7.75,283.46,4.02,4.08,261.73,-999.0,-999.0
54.75,5.75,2022,3,25,7.62,5.41,6.51,6.78,6.14,309.52,4.09,4.14,261.8,-999.0,-999.0
54.75,6.25,2022,3,25,7.49,5.45,6.48,6.68,6.44,312.12,4.04,4.11,263.72,-999.0,-999.0
54.75,6.75,2022,3,25,7.43,5.55,6.48,6.63,6.59,312.88,4.04,4.11,263.72,-999.0,-999.0
54.75,7.25,2022,3,25,7.34,5.63,6.48,6.55,6.68,312.97,4.04,4.11,263.72,-999.0,-999.0
54.75,7.75,2022,3,25,7.16,5.67,6.42,6.44,6.6,310.41,4.04,4.11,263.72,-999.0,-999.0
54.75,8.25,2022,3,25,6.97,5.64,6.31,6.39,6.36,304.74,4.13,4.21,268.3,-999.0,-999.0
54.75,8.75,2022,3,25,6.96,5.55,6.25,6.58,6.11,297.06,4.13,4.21,268.3,-999.0,-999.0
54.75,9.25,2022,3,25,7.17,5.29,6.24,6.77,6.19,293.86,4.13,4.21,268.3,-999.0,-999.0
54.75,9.75,2022,3,25,7.29,5.14,6.22,6.6,6.51,294.98,4.13,4.21,268.3,-999.0,-999.0
54.75,10.25,2022,3,25,7.29,5.05,6.18,6.23,6.93,297.82,4.16,4.19,264.88,-999.0,-999.0
54.75,10.75,2022,3,25,7.24,5.02,6.13,5.95,7.38,299.86,4.16,4.19,264.88,-999.0,-999.0
54.75,11.25,2022,3,25,7.31,5.08,6.19,6.13,7.79,298.53,4.16,4.19,264.88,-999.0,-999.0
54.75,11.75,2022,3,25,7.21,5.03,6.12,6.04,8.04,298.43,4.16,4.19,264.88,-999.0,-999.0
54.75,12.25,2022,3,25,6.95,4.86,5.91,5.6,8.19,297.88,4.12,4.17,267.34,-999.0,-999.0
54.75,12.75,2022,3,25,6.73,4.75,5.74,5.3,8.26,296.64,4.12,4.17,267.34,-999.0,-999.0
54.75,13.25,2022,3,25,6.56,4.73,5.65,5.21,8.29,294.84,4.12,4.17,267.34,-999.0,-999.0
54.75,13.75,2022,3,25,6.34,4.65,5.5,5.0,8.39,292.97,4.12,4.17,267.34,-999.0,-999.0
54.75,14.25,2022,3,25,6.11,4.52,5.31,4.78,8.63,290.49,4.02,4.08,261.73,-999.0,-999.0
54.75,14.75,2022,3,25,5.89,4.37,5.13,4.57,8.84,287.53,4.02,4.08,261.73,-999.0,-999.0
54.75,15.25,2022,3,25,5.67,4.23,4.95,4.38,9.0,283.92,4.02,4.08,261.73,-999.0,-999.0
47.25,5.75,2022,3,26,9.93,5.6,7.77,9.56,6.75,77.45,5.29,5.29,256.98,-999.0,-999.0
47.25,6.25,2022,3,26,9.09,4.4,6.74,8.73,6.41,86.12,5.33,5.33,252.84,-999.0,-999.0
47.25,6.75,2022,3,26,8.27,3.56,5.91,7.88,5.39,85.75,5.33,5.33,252.84,-999.0,-999.0
47.25,7.25,2022,3,26,7.98,3.06,5.52,7.33,4.63,86.41,5.33,5.33,252.84,-999.0,-999.0
47.25,7.75,2022,3,26,7.78,2.69,5.24,6.67,4.33,90.79,5.33,5.33,252.84,-999.0,-999.0
47.25,8.25,2022,3,26,7.53,2.29,4.91,5.97,4.32,99.3,5.32,5.38,244.33,-999.0,-999.0
47.25,8.75,2022,3,26,7.39,1.71,4.55,5.77,4.09,110.0,5.32,5.38,244.33,-999.0,-999.0
47.25,9.25,2022,3,26,5.52,0.27,2.9,2.97,3.26,119.1,5.32,5.38,244.33,-999.0,-999.0
47.25,9.75,2022,3,26,3.43,-0.97,1.23,0.52,2.95,128.29,5.32,5.38,244.33,-999.0,-999.0
47.25,10.25,2022,3,26,2.57,-1.91,0.33,-0.6,2.55,133.42,5.45,5.45,231.3,-999.0,-999.0
47.25,10.75,2022,3,26,3.06,-2.4,0.33,-0.48,1.98,132.38,5.45,5.45,231.3,-999.0,-999.0
47.25,11.25,2022,3,26,3.61,-2.21,0.7,-0.21,1.68,125.16,5.45,5.45,231.3,-999.0,-999.0
47.25,11.75,2022,3,26,4.44,-3.36,0.54,0.61,1.59,134.58,5.45,5.45,231.3,-999.0,-999.0
47.25,12.25,2022,3,26,4.14,-4.22,-0.04,-0.24,1.39,137.56,5.43,5.44,227.58,-999.0,-999.0
47.25,12.75,2022,3,26,4.22,-4.24,-0.01,-0.36,1.24,156.33,5.43,5.44,227.58,-999.0,-999.0
47.25,13.25,2022,3,26,4.76,-3.72,0.52,0.31,1.24,190.33,5.43,5.44,227.58,-999.0,-999.0
47.25,13.75,2022,3,26,4.39,-3.9,0.24,-0.45,1.5,216.16,5.43,5.44,227.58,-999.0,-999.0
47.25,14.25,2022,3,26,5.74,-2.99,1.37,1.94,1.65,253.46,5.28,5.28,236.27,-999.0,-999.0
47.25,14.75,2022,3,26,6.87,-2.33,2.27,3.53,1.79,266.76,5.28,5.28,236.27,-999.0,-999.0
47.25,15.25,2022,3,26,8.08,-1.84,3.12,5.13,2.02,260.42,5.28,5.28,236.27,-999.0,-999.0
47.75,5.75,2022,3,26,9.07,5.28,7.18,8.71,7.87,66.91,5.29,5.29,256.98,-999.0,-999.0
47.75,6.25,2022,3,26,9.03,5.0,7.01,8.71,7.3,70.56,5.33,5.33,252.84,-999.0,-999.0
47.75,6.75,2022,3,26,8.29,4.23,6.26,8.12,5.98,70.49,5.33,5.33,252.84,-999.0,-999.0
47.75,7.25,2022,3,26,8.37,3.94,6.15,8.21,5.45,73.02,5.33,5.33,252.84,-999.0,-999.0
47.75,7.75,2022,3,26,8.4,3.77,6.08,8.23,5.62,73.61,5.33,5.33,252.84,-999.0,-999.0
47.75,8.25,2022,3,26,8.23,3.51,5.87,7.99,6.21,71.08,5.32,5.38,244.33,-999.0,-999.0
47.75,8.75,2022,3,26,8.39,3.1,5.74,7.92,6.77,67.62,5.32,5.38,244.33,-999.0,-999.0
47.75,9.25,2022,3,26,8.35,3.24,5.8,7.74,6.03,75.9,5.32,5.38,244.33,-999.0,-999.0
47.75,9.75,2022,3,26,7.61,2.7,5.16,6.63,5.45,86.41,5.32,5.38,244.33,-999.0,-999.0
47.75,10.25,2022,3,26,6.82,2.09,4.46,5.49,4.9,93.48,5.45,5.45,231.3,-999.0,-999.0
47.75,10.75,2022,3,26,6.51,1.71,4.11,4.91,4.28,95.54,5.45,5.45,231.3,-999.0,-999.0
